rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
3.0,Pretty good for retail job,Former Employee,Good pay Able to try new departments fairly easy,Poor management High turn over,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-11, Night Merchant,
3.0,Too much expected,"Former Employee, less than 1 year","Good benefits, lots of hours, upwards mobility, opportunity","Late night shifts, random extended hours, expected too much work",,o,o,o,5,4,3,3,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Food Court Employee,
3.0,Not as good as it used to be.,"Current Employee, more than 10 years",Benefits. Slightly higher pay than other retailers. Double Bonus after a certain amount of time. Union buildings get pensions . They prioritize schedule around academics.,Managers lack training. Zero tolerance for sexual harassment is not enforced. Pay increases do not keep up with inflation. Lack of education and mentoring for financial information like 401k.,,x,x,x,3,4,2,3,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-27, Major Sales,
5.0,Wonderful,"Current Employee, less than 1 year",Great atmosphere with great benefits,Nothing I love the company a lot,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-19, Pharmacy Sales Representative,
4.0,It was a good experience,Former Employee,- Good environment -Good Employees - Solo Work,-People will depend on you if you do good,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-14, Stocker,
2.0,Rude and snotty,"Former Employee, less than 1 year",It was a an active job!,Rude! Made you feel small. Clearly she hates her job.,,o,o,o,2,4,2,3,2.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-14, Bakery Clerk,
4.0,Aight,"Former Employee, less than 1 year",Lots of stuff to do,Not enough time in a day to do em,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-17, Shelf Stacker,
5.0,Love Costco,"Current Employee, more than 3 years","Great pay, Benefits, opportunities to grow.","It gets busy, I mean busy, it can be stressful at times when you don't have the staff to cover the work or if staff you have is not up to speed.",,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-19, Tire Center Supervisor,
2.0,Costco,"Former Employee, less than 1 year",Decent pay and good benefits.,"Nightmare standards on attendance, suspension over swipe errors or being 4 minutes late for a shift. Constantly contradicting policies, practices and procedures. Supervisors aren't all on the same page so you get different answers from every single one. Then, no one is held accountable, but you get marked down on quality that came directly from your support team. It's probably the most frustrating job I've ever worked. You're constantly stressed if your doing something wrong because of all the misinformation.",,x,v,x,4,4,2,1,2.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-26, ECommerce Specialist,
5.0,Review of costco,Former Employee,Very good customer service overall,"No downsides, very good environment",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-17, Employee,
3.0,just okay,"Former Employee, less than 1 year","Decent pay, not much skill needed.",Not a fan of the management. Sarasota is better.,,x,v,v,5,2,3,2,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-16, Cashier Assistant (Front End Assistant),
4.0,Costco,"Current Employee, more than 5 years",Everything is so great and they pay well,Hard work and lots of work,,v,v,v,4,4,3,2,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-16, Front End Assistant,
3.0,Costco as a Cashier,Current Employee,Fast paced Keeps you busy Multi tasking Great medical/dental benefits Pretty good pay if you have the years in Seniority 1-4 weeks of vacation depending on years of service Great 401K,Too many rude and disrespectful members Management don't take employees like they use to Disorganized Don't schedule enough employees Hire lazy New employees High turn around of new employees Veteran employees are fed up and burned out Crappy hours Either work early in the morning or until late at night,,x,x,o,4,3,2,1,2.0,2.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-11, Front End Cashier,
5.0,Good place to be part-time,Former Employee,"I worked part-time at Costco while attending a community college, and it was a great experience. The schedulers were flexible with when I was available to work, and the pay/benefits were great for what to job was.",Expect a typical retail experience when it comes to dealing with customers.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Front End Assistant,
5.0,Great company to work for,Current Employee,Great pay and great benefits,Work hours can fluctuate since it’s retail,,v,v,v,5,5,5,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-14, Hearing Aid Dispenser,
4.0,Great Work Culture!,Current Employee,- Flexible hours - Management is growth mindset oriented - Job security - Inclusive work culture,- Working weekends - Seniority based - No union,,v,v,v,4,4,4,4,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Costco Membership,
4.0,Good but takes a while to move up in various positions,Current Employee,They treat me very well overall and don't harass me when I call in sick. I get benfits for part time work.,It is difficult to move up because seniority is king and it is hard to beat someone who has 20 years verses my 3 years experience for a full time position.,,v,v,v,1,5,4,5,5.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-13, Night Stocker,
5.0,Loved it!,"Former Employee, more than 5 years",Great coworkers. Required training was relevant to the position. Great benefits.,"Had to work weekends, compact working area. Had to always be on the lookout for forklift traffic.",,v,r,v,4,5,3,5,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, RTV Clerk,
3.0,Working at Costco,"Former Employee, more than 8 years","Great benefits, you can move up in the company, bonuses, paid holidays.","Favoritism, labor, not recognizing for hard work.",,v,v,o,3,4,3,3,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-10, Front End Associate,
4.0,Good company to work for,Current Employee,"Great benefits for full-time and part-time employees. Great vacation, insurance and benefits programs.",Not enough communication with employees about career opportunities.,,v,v,o,2,4,3,2,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-10, Senior Hearing Aid Specialist,
3.0,"Used to be great, just okay these days","Current Employee, more than 5 years",Great benefits Great pay for retail,Culture has changed Less employee focused Money driven,,v,r,v,3,4,3,4,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-25, Morning Merchant,
2.0,Bad experience,"Current Employee, less than 1 year","Good pay, that's about it",Management micromanages and makes you do hard labor while they do easy stuff Didn't get trained at ALL before starting the position Cut my thumb b/c of the orders of management and they wanted me to lie about the details of it,,x,v,x,1,1,1,2,2.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-26, Stocker,
4.0,Great for full-time students,Former Employee,student retention program sunday pay and a half,little to no say as to what department you will work in,,v,v,r,5,5,3,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-08, Warehouse Worker,
5.0,"Good job, stay consistent","Current Employee, more than 3 years","benefits are great sort of ""flexible"" based off company needs reward loyalty free executive membership",management stuff pick at little things that don't matter hours are all over the place,,v,v,v,5,5,3,4,5.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-01, Bakery Assistant,
5.0,Good,Current Employee,They have very good benefits,There aren’t any that I can think of.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-14, Anonymous Employee,
5.0,It was great!,Current Employee,Everything about it. It was the best.,Nothing. Best job I ever had,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-12, Customer Service Representative,
4.0,Much better than average retail experience,"Current Employee, more than 1 year","Great benefits, good work environment, above average hourly wages for retail","Work load is inconsistent, some days management expects double normal output in same amount of time",,v,v,v,4,4,4,4,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-04, Merchandising,
2.0,Unequal benefits to IT employees.,"Current Employee, more than 5 years",Good work life balance. Affordable products.,Low benefits. Analysts are excluded from bonuses and RSU's. Performance doesn't matter in IT.,,o,r,o,3,1,,4,3.0,1.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, ,
4.0,Great company,"Current Employee, more than 10 years",Wage and benefits top notch,20 yr with company still have to work nights and weekends,,v,v,r,3,5,3,2,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-28, Dispenser,
5.0,Great Place to Work,"Former Employee, more than 8 years",Good pay and excellent benefits including medical and dental with flex spending accounts.,"Depending on the location it can be difficult to move up quickly. There are a lot of opportunities however, and promotions at other locations are definitely possible.",,v,v,v,5,5,5,4,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-21," Warerhouse Operative, Forklift Driver",
5.0,costco review,"Former Employee, more than 3 years",pay culture food part time opportunity fulfilling,standing up being rushed by coworkers,,v,v,v,5,4,3,3,4.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-12, Sales Associate,
3.0,costco,"Former Employee, more than 1 year",great pay great people hours are there if you want or need them,long hours not flexible with school schedule not good at giving days off when needed,,v,v,o,5,5,4,2,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Food Court Employee,
3.0,"Decent pay, good benefits, poor leadership","Current Employee, more than 8 years",The company is competitive in pay and benefits.,"The competitive pay and benefits doesn't make the company great. Leadership is simply determined by your ability to say yes to those above you. Challenging management with passion, different ideas or even those in the handbook is not appreciated.",,v,x,x,3,4,2,2,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-02, Stocker,
5.0,"Good company, bad managers","Former Employee, more than 3 years",Great benefits and amazing pay,"The management plays favorites and if you’re not a favorite, it’s impossible to move up",,o,o,o,3,5,2,1,3.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Front End Associate,
3.0,Good company if it’s what you want,"Current Employee, more than 10 years",Pay and benefits are good,High workload with you having to find the time to complete all tasks while also having to work in an understaffed department,,x,x,v,4,5,3,3,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-07, Membership Manager,
5.0,Great place to work for,Former Employee,Amazing company to work for,Great place to work for,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-10, Cashier,
4.0,Great Company - Strict Rules,"Current Employee, more than 1 year",Pay and Benefits are really good for part time employees.,"Scheduling, and Management were really bad in my experience.",,v,o,v,5,4,4,2,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Food Court Employee,
5.0,Good place to work,Former Employee,Lots of client interaction and moving around,Gets too busy sometimes these days,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-10, Cashier,
5.0,Awesome,Current Employee,Benefits are amazing! They care for their employees!,None that I can think of!,,o,o,o,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-08, Warehouse Associate,
3.0,Costco,Current Employee,Good top out pay for the type of work Good Benifits Bonuses after 6 years approximately,Terrible communication Company cares more about looks than anything Management plays favorites on promotion (I’m a favorite so I see it) Big reality difference of what corporate management wants and what actually happens. It’s a big joke how managers fake things to look good for corporate.,,v,x,r,3,4,1,3,1.0,2.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-07, Sales Associate,
5.0,Costco Review,Current Employee,The work culture is friendly and the benefits are great,You feel like you never leave. You go home sleep and come right back to work,,v,r,v,4,5,4,2,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-04, Shipper/Receiver,
5.0,Hearing aids specialist,Current Employee,Pay and benefits are very good.,Some unfairness experienced at the regional level.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Hearing Aid Specialist,
5.0,Costco's employee discounts and positive work culture vs limited schedule flexibility,"Current Employee, more than 1 year","There are several pros to working at Costco: Competitive wages: Costco is known for paying its employees well, with many employees earning more than the minimum wage. Benefits: Costco offers a comprehensive benefits package to eligible employees, including health insurance, 401(k) plans, and paid time off. Advancement opportunities: Costco promotes from within, so there are many opportunities for employees to advance within the company. Employee discount: Employees receive a Costco membership and can purchase goods at a discounted price. Positive work environment: Costco is known for having a positive and supportive work culture where employees feel valued and respected. Job security: Costco is a stable company with a strong reputation in the industry, which can provide employees with job security. Flexibility: Costco offers a variety of positions, part-time and full-time, which can accommodate various schedules. Professional growth: Costco offers training and development programs to help employees develop their skills and advance in their careers. Employee appreciation: Costco is known for valuing and showing appreciation to its employees. Community involvement: Costco is actively involved in the community, so employees may have the opportunity to participate in volunteer activities and give back to the community.","While there are many pros to working at Costco, there are also some potential cons: High-paced environment: Costco is fast-paced, which can be stressful for some employees. Extended hours: Some employees may be required to work long hours, including evenings, weekends, and holidays. Heavy lifting: Some positions at Costco involve heavy lifting, which can be physically demanding for some employees. High turnover rate: Costco is a large retail company with a high turnover rate, which can be challenging for some employees. Low-skilled work: Some positions at Costco may be low-skilled, which can be unfulfilling for some employees. Limited room for growth: While Costco promotes from within, the advancement opportunities may not be as much as in other companies. Limited schedule flexibility: Some employees may have a set schedule and not have much flexibility regarding their working hours. Limited opportunities for remote work: Costco is a retail company, which may limit the options for remote work. Limited work-life balance: The fast-paced environment and long hours can make it difficult for employees to achieve an excellent work-life balance. Little office perks: As a retail company, Costco may not have the same office perks as other companies, such as free food and gym access.",,v,v,v,3,4,3,1,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-15, Floor Associate,
4.0,its decent but hard work,"Current Employee, more than 5 years",great for college which allows for flexible hours generally get mid to morning shifts for those who need it,when busy the hours can get a little more strict give up on weekends because that's when you're needed the most,,v,r,r,5,5,3,3,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-08, Cashier,
5.0,Cashier,Former Employee,The culture and family work environment,Sometimes it can get really busy and members get irritated,,o,o,o,4,4,4,4,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-02, Sales Associate/Cashier,
5.0,Best first job,"Current Employee, more than 1 year",Good pay. Easy. Good quality products.,Boring. Members are entitled. Sad.,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-04, Cashier,
5.0,Great Company,Former Employee,Flexible Schedule Great Benefits Great Pay,No cons come to mind,,v,v,v,5,5,5,4,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-10, Tire Technician,
3.0,Human Resourses,"Current Employee, more than 10 years",Costco is an upbeat fun place to work.,Costco's pay is not competitive in some areas.,,v,v,v,3,4,3,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Benefits Analyst,
5.0,Great Place to Work,"Former Employee, more than 3 years",They have great benefits for their employees,They are not as flexible with their hours,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, Driver/Depot Assistant,
4.0,Hard work but a fantastic team,"Former Employee, less than 1 year",Great pay Great benefits Hardworking team atmosphere,Hot kitchen fast paced work LOTS of cleaning,,v,o,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, Deli Clerk,
4.0,"Quintessential ""Good"" job","Former Employee, more than 10 years",Job security Good benefits Frequent raises,Low ceiling Emphasis on maintaining status quo as opposed to innovating,,v,r,r,2,3,2,4,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Optical Technician,
5.0,Outstanding employer!,"Former Employee, less than 1 year",Best place I’ve ever worked!,Would have loved full time opportunities,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Deli Clerk,
5.0,Associate,"Current Employee, less than 1 year","Great pay, great benefits, loved it",PTO policy could have been better,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Sales Associate,
3.0,Overrated,"Former Employee, more than 1 year",Pay Benefits Store hours/holidays off,It’s like a hazing process and super clicky.,,x,r,v,3,4,2,4,2.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, Cashier,
5.0,"good environment, decent pay","Former Employee, more than 1 year",People were good to work with,Some customers can be rude,,v,r,r,4,5,4,4,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-08,  Tire Installer,
4.0,Great for Students,"Former Employee, more than 1 year",Work Around School Schedule Competitive Pay Decent Hours,Unfulfilling Work The Occasional Rude Customer,,o,o,o,4,4,4,4,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, Front End Associate,
5.0,Fun place to work,Former Employee,Good pay and nice benefits,So far is all good,,o,o,o,5,5,5,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-08, Front End Assistant,
2.0,Not what I had expected as a seasonal,"Former Employee, less than 1 year",Good pay Other seasonal workers Break room with snacks,Condescending upper management work culture is not as positive towards seasonal workers workers are rude to customers,,x,r,r,1,5,2,2,2.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-20, Front End (Cashier Assistant),
4.0,Meat cutter costco,"Current Employee, more than 5 years",Fast paced Always something to do Great coworkers,Can be overloaded with work if short staffed or someone calls out with such a small department. It's hard to become a meat cutter because people die in those positions do to the higher pay scale vs regular employees.,,v,v,o,4,4,3,4,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-16, Meat Cutter,
5.0,Good job,"Current Employee, more than 1 year",Great pay and good benefits,Standing on feet for a long time can be tiring,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Stocker,
1.0,Beware,"Former Employee, more than 10 years",Great jobs for those who are uneducated.,"Contradictory directives and goals. One's job is at risk, with the whim of a low-level supervisor.",,x,v,x,2,5,1,1,1.0,2.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Service Clerk,
4.0,Poor management,"Former Employee, more than 3 years",Benefits PTO Paid holidays Membership included,1. Poor management. The management does NOT listen to the employees. They preach open door policy but good luck finding a manager that abides by it. They are rude and disrespectful to regular employees and rather hang out and gossip in the office. 2. No work to home balance 3. Lack of quality training,,v,x,r,4,5,2,3,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-22, Supervisor,
5.0,Great Company,"Former Employee, less than 1 year",Great people all around. Transparent communication from management meant expectations were clear and easy to understand. Scheduling came out in a timely manner and supervisors were approachable and understanding with conflicts.,Sometimes it was hard finding a supervisor to talk to about breaks/lunch because they were roaming the floor.,,v,v,v,4,4,4,4,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-14, Seasonal Associate,
4.0,Great Company Great Benefits,Current Employee,Great Pay Flexible Hours Very Diverse,Only located near major city centers.,,v,r,v,5,5,2,3,3.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-01, Membership Clerk,
1.0,Disorganized Working Environment,"Former Employee, less than 1 year",The place has Great Hours and Great Pay.,Management Needs Some Work To Improve,,x,r,r,1,3,1,4,1.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-21, Customer Service,
3.0,"Avon, Indiana",Current Employee,Pay and benefits - good insurance,Schedule changes Rude customers Prices incorrect,,o,v,o,3,4,3,4,2.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Front End Cashier,
4.0,Long term employee,"Current Employee, more than 5 years",Great benefits holidays off and paid,Company is changing. There is no consistency,,v,v,v,4,4,3,4,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Manager,
2.0,Sick leave,Former Employee,The pay and shift time,Management and attendance policy forsure,,x,v,x,5,4,1,3,4.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-09, Order Picker,
5.0,Goof,"Current Employee, more than 3 years",Good Fun Nice People Food,None Work Effort Pizza Pie,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-08, Cashier/Carts,
1.0,Costco Wholesale,"Current Employee, more than 1 year",You can get free samples & a free Costco membership.,Everyone sleeps with everyone & never gets in trouble. People come to work drunk. Couples do things in their vehicles in the back parking lot while on lunches & never get in trouble. Management thinks it’s ok to touch or sexually harass newbies. Place is a horrible place to work. Doesn’t work with school schedules as they promise they will.,,x,x,x,1,1,1,1,1.0,1.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-17, Front End Cashier,
5.0,Crossover to Costco,"Current Employee, more than 10 years",I am a peoples person in a team player,Working with the publicCan be tough,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-04, CDS (Club Demonstration Services),
1.0,Pretty crappy/racist job,"Current Employee, less than 1 year",There's really no pros about it,"The worst thing is that the managers and supervisors don't do their job right all they do is bully you and have a thing with favoritism and they have really horrible attitude, one thing about this job has a history of racism and making fun of disabled people.",,x,x,x,1,1,1,1,1.0,1.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-25, Floater,
2.0,Sink or Swim,"Current Employee, more than 3 years",Great benefits and competitive pay.,"Sink or swim environment. Development paths unclear. Training especially in supervisor/managenent roles is practically non-existent. Trial by fire mixed in with this ""just get it done"" mentality/approach trickled down from upper management is downright disappointing and discouraging followed by berating and passive/aggresive comments once results are produced. People's skills, experience, and attributes are not recognized here--maybe occassionally with corporate manadated meetings and newsletters. Positive work culture is non-existent.",,x,r,x,1,5,1,3,1.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-30, Supervisor,
1.0,Terrible,"Former Employee, less than 1 year",Good pay plus time and a half every Sunday,Bad management Favoritism Zero flexibility,,x,x,x,1,1,1,1,1.0,1.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-19, Front End Cashier,
5.0,Good benefits,Current Employee,"Easy straightforward job, retail environment",Long hours on your feel,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Cashier,
4.0,OK,"Former Employee, less than 1 year",Good people Good pay Good environment,Must work 5 days a week,,o,o,o,5,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, Carts,
5.0,Best Part time job ever,Former Employee,Quality Environment with great hours and pay,Lots of hard work and constant streams of work,,v,v,o,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-01, Part Time Cashier,
5.0,Best retail company,"Current Employee, more than 10 years",Pay Benefits Holidays off Bonus checks Time and half Sundays Equal career growth opportunies,Management team seems to rarely be in sync anymore. Company morale and culture has been slowly taking a backseat to the almighty dollar.,,v,r,v,5,5,3,4,5.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-07, Forklift Driver,
5.0,Amazing,"Current Employee, less than 1 year","I've been working there for about a year, and everything has gone smoothly","None at the moment, everything is going smoothly.",,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-01, Sales Associate/Cashier,
5.0,Great place,"Former Employee, more than 5 years","People, pay, advancement, customers, hours",Woke advocacy from time to time,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-04, Warehouse Worker,
1.0,Fired,"Former Employee, less than 1 year",Good benefits that lead to potential staying,Fired for taking days off due to injury,,x,x,x,1,1,1,1,1.0,1.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-17, Front End Associate,
4.0,Good company,"Former Employee, more than 3 years",Basics training Good working environment,"Not much, typical whole sale workload",,v,v,v,5,5,5,,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-06, Supervisor,
4.0,Decent,Former Employee,Good benefits Raises Multiple departments,Late hours when youre new,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-07, Front End Assistant,
5.0,Good College Job,"Former Employee, more than 3 years","Pays well, get a lot of hours, and if you are a college student you are eligible for the college retention program.",The work can be monogamous,,o,o,o,3,4,4,3,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Front End Assistant,
3.0,Costco was good until it wasn't,"Former Employee, more than 3 years","If you are willing to put in the work and can get along with everyone easily, there is room to grow and get promoted fast.","Management is all over the place. They also ignore efforts from ""regular"" employees to make things more efficient. The manager take credit for employees work and put on a face when higher executives walk the store.",,v,r,v,3,5,2,3,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-15, Stocker,
4.0,Costco,"Current Employee, less than 1 year",They offer Health insurance and 17.50 starting off,The hours are everywhere. Schedule always changing,,x,v,o,5,4,3,2,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-03, Food Court Employee,
4.0,Costco is okay,"Current Employee, more than 1 year","Good for entry positions Always get lunch, never skipped",They have a real habit of leaving you to do way more work than anyone could handle alone.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Receiving Driver,
3.0,Well managed,Current Employee,"Treats members with respect to help make their shopping experience quick, easy, and stress free.",Could be more understanding with Employees.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-27, EARLY MORNING STOCKER,
2.0,Not so good of an experiance,Current Employee,"Great benefits, they will work with you if you go to school.",Must work on the weekend. If you work for a location were you have a union the pay is bad. Most Managers and Supervisors are rude.,,x,o,o,3,3,1,1,2.0,2.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-26, Front End Cashier,
5.0,Bakery review,Former Employee,"Fast pace, team atmosphere, hard work rewarded.",None come to mine right now!,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-02, Bakery Assistant,
4.0,Great pay,"Current Employee, more than 5 years","Pay, benefits, strong culture, Good leadership, growth",Hard to become full time,,v,v,v,4,5,4,3,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-03, Customer Service Representative,
1.0,Don’t work here,"Current Employee, more than 5 years",Good health benefits and assistance with life issues,Management isn’t the best and they don’t care,,x,x,v,1,4,1,1,1.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-12, Front End Assistant,
3.0,Costco depot review,"Current Employee, more than 1 year",good benefits for part-timers have PTO and vacation as well as holiday good pay increase 401k,poor management schedules are different every week and sometimes day. strict management will follow you constantly about what your doing wrong but will not help to correct it or leave you in the dark. supervisors will write you up for little things. all about seniority so if your new you will not get any leeway. have supervisors that don't know what they are doing.,,v,v,v,4,5,2,3,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-02, Clerk,
5.0,Great company,"Current Employee, more than 1 year",Greta place to work at !,Promotes from within. This is a con because seniority can sometimes overtake hard work and dedication.,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Front,
4.0,"Good company, but they make you work",Former Employee,The management was good when I was there. The people were easy to work with.,You definitely don't get down time. You will always be working.,,v,v,v,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-20, Cashier Assistant (Front End Assistant),
5.0,Good job,Former Employee,Good pay and benefits Work with school schedule,Management sides with the customer too much,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-28, Front End Cashier,
5.0,Good company,Current Employee,Good pay for the type of work that is performed,Hard work since it is consistent.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-27, Order Picker,
4.0,Used to be better,Current Employee,Decent pay and benefits Fun co workers,"If you don’t make Costco your life, you won’t get very far. No work/life balance.",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Cashier Assistant (Front End Assistant),
